mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Simple Present Tense to Simple Past Tense,,It was 6:50 a.m.,MUTATED,0
,,,DUMP,
Simple Past Tense to Present Perfect Tense,,"I have just sat down to meet with some new therapy clients, a couple, and the building has started shaking like crazy.",MUTATED,8
Simple Past Tense to Present Continuous Tense,,"It's a flimsy structure, built up on supports, and it is really rocking around.",MUTATED,5
Simple Past Tense to Past Continuous Tense,,"The three of us were stopping breathing for a moment, and then when it kept on coming we lunged for the doorway.",MUTATED,7
Tense Mutation,,"It was an interesting first session, needless to say, and I am looking forward to the next one.",MUTATED,4
Simple Present Tense to Simple Past Tense,,It was 7:13 a.m.,MUTATED,0
,,,DUMP,
Simple Past Tense to Present Perfect Tense,,Albany has escaped embarrassingly unscathed.,MUTATED,2
Simple Past to Present Perfect Tense Mutation,,The biggest trouble has been the scared family who couldn't get a phone line through and spent a really horrible hour not knowing.,MUTATED,8
Simple Present Tense to Simple Past Tense,,It was 8:01 a.m.,MUTATED,0
,,,DUMP,
Simple Present Tense,,Judy and I are in our back yard when the lawn rolls like ocean waves.,MUTATED,3
Simple Past Tense to Past Continuous Tense,,We were running into the house to get Mame when the next tremor threw me in the air and I was bouncing as I tried to get to my feet.,MUTATED,9
Simple Past Tense to Present Perfect Tense,,"We have all been fine here, although Mame has been extremely freaked.",MUTATED,2
Simple Past Tense,,The kitchen was full of broken crystal.,MUTATED,3
Simple Past Tense,,Books and tapes were scattered all over my room.,MUTATED,3
Simple Past Tense,,"Not one thing in the house was where it was supposed to be, but the structure was fine.",MUTATED,4
Simple Present Tense to Present Continuous Tense,,"While I stand on the lawn with Mame, waiting for another tremor, I notice all the earthworms emerging from the ground and slithering across the lawn!",MUTATED,9
,,,DUMP,
,,,DUMP,
Simple Past Tense,,It was amazing how one second could so completely change your life.,MUTATED,4
Simple Present Tense to Simple Past Tense,,It was 9:38 a.m.,MUTATED,0
,,,DUMP,
Simple Past Tense,,"I guessed we were all living very tentatively here, waiting for the expected but dreaded aftershock.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,It's hard to accept that it's over and has only taken 15 seconds.,MUTATED,4
Simple Future to Present Continuous,,I wonder if we are able to relax now.,MUTATED,3
Simple Present Tense to Simple Past Tense,,It was 9:53 a.m.,MUTATED,0
,,,DUMP,
Simple Past Tense,,Flesh went to total alert for flight or fight.,MUTATED,4
Simple Past Tense,,Nausea seemed a commonplace symptom.,MUTATED,3
Simple Present to Present Continuous,,Berkeley is being very quiet right now.,MUTATED,1
Simple Past Tense to Present Perfect Tense,,I have walked along Shattuck between Delaware and Cedar at a few minutes before eight this morning.,MUTATED,4
Simple Past Tense to Past Continuous Tense,,"Next to Chez Panisse, a homeless couple, bundled into a blue sleeping bag, were sitting up, saying, `` Good morning `` and then the woman was smiling, saying, `` Is n't it great just to be alive? ``",MUTATED,10
Simple Past Tense to Present Perfect Tense,,I have agreed.,MUTATED,1
Simple Present Tense to Simple Future Tense,,It will be.,MUTATED,0
,,,DUMP,
Simple Past Tense to Present Perfect Tense,,Your Oct. 6 editorial `` The Ill Homeless `` has referred to research by us and six of our colleagues that has been reported in the Sept. 8 issue of the Journal of the American Medical Association.,MUTATED,3
Tense mutation,,Your comments imply that we are discovering that the 'principal cause' of homelessness can be found in the large numbers of mentally ill and substance-abusing people within the homeless population.,MUTATED,5
Simple Past Tense,,We did not make any such statement.,MUTATED,2
Simple Past Tense,,It was clear that most mentally ill people and most alcoholics did not become homeless.,MUTATED,1
Tense Mutation,,The causes of homelessness have been poorly understood and are complex in any individual case.,MUTATED,0
Simple Past Tense to Present Perfect Tense,,"In quoting from our research, you have emphasized the high prevalence of mental illness and alcoholism.",MUTATED,2
Tense mutation,,You have not noted that the homeless people we are examining have a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,MUTATED,5
Simple Past Tense to Present Perfect Tense,,"They have suffered from malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases, and the aftereffects of assaults and rape.",MUTATED,1
Simple Present Tense to Present Continuous Tense,,"Homeless people are not only lacking safety, privacy, and shelter, they are also lacking the elementary necessities of nutrition, cleanliness, and basic health care.",MUTATED,3
Simple Past Tense to Present Perfect Tense,,"In a recent report, the Institute of Medicine has pointed out that certain health problems may predispose a person to homelessness, others may be a consequence of it, and a third category is composed of disorders whose treatment has been difficult or impossible if a person has lacked adequate shelter.",MUTATED,7
Simple Present Tense to Present Continuous Tense,,"The interactions between health and homelessness are being complex, defying sweeping generalizations as to 'cause' or 'effect'.",MUTATED,3
Simple Future to Present Continuous,,"If we are looking to the future, preventing homelessness is an ongoing important objective.",MUTATED,1
Simple Future to Present Continuous,,"This is requiring us to continuously develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can only be developed through careful study and research.",MUTATED,4
Simple Past Tense,,"William R. Breakey, M.D., and Pamela J. Fischer, M.D., worked in the Department of Psychiatry at Johns Hopkins University School of Medicine, Baltimore.",MUTATED,0
Simple Past Tense to Present Perfect Tense,,"A study by Tulane Prof. James Wright has said that homelessness is due to a complex array of problems, with the common thread of poverty.",MUTATED,2
Present Perfect Tense,,"The study has shown that nearly 40% of the homeless population is composed of women and children, and that only 25% of the homeless have exhibited some combination of drug, alcohol, and mental health problems.",MUTATED,4
Simple Past Tense to Present Perfect Tense,,"According to Dr. Wright, homelessness has been `` simultaneously a housing problem, an employment problem, a demographic problem, a problem of social disaffiliation, a mental health problem, a family violence problem, a problem created by the cutbacks in social welfare spending, a problem resulting from the decay of the traditional nuclear family, and a problem intimately connected to the recent increase in the number of persons living below the poverty level.``",MUTATED,6
Simple Past Tense to Present Perfect Tense,,"Leighton E. Cluff, M.D., has been the President of the Robert Wood Johnson Foundation in Princeton, N.J.",MUTATED,0
Simple Past Tense to Present Perfect Tense,,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York: ""If you're homeless, you have not slept for fear of having been robbed or murdered.""",MUTATED,4
Mutation Subtype,,"After your first three weeks of sleep deprivation, you are scarcely in touch with reality anymore; without psychiatric treatment, you might be unable to fend for yourself ever again.",MUTATED,1
Simple Present Tense to Present Perfect Tense,,"Some of the homeless, obviously, have had pre-existing mental illness or addiction.",MUTATED,2
Simple Past Tense,,"But many others fell through cracks in the economy into the grim, brutal world of our city streets.",MUTATED,0
Simple Future Tense,,"Once they are there, what ways of escape will be open to them besides drink, drugs, or insanity?",MUTATED,0
,,,DUMP,
Simple Past Tense to Past Perfect Tense,,You had dismissed as `` sentimental `` the view that the reduction of federal housing-assistance programs by 77 % might have played a significant role in the increased number of men and women sleeping on our city streets during the Reagan-Bush years.,MUTATED,7
Present Perfect Tense to Simple Past Tense,,"There was no sign that you bothered to consider the inverse of your logic: namely, that mental illness and substance abuse might be to some degree consequences rather than causes of homelessness.",MUTATED,2
Simple Past Tense to Present Perfect Tense,,Your research has stopped due to a convenient assertion that could be made.,MUTATED,4
Simple Past Tense to Present Perfect Tense,,"Robert S. Jenkins has lived in Cambridge, Mass.",MUTATED,0
Simple Past Tense to Present Perfect Tense,,"Of the approximately 200 sponsors of the recent march in Washington for the homeless, you have chosen to cite such groups as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, insinuating that the march has got its major support from self-serving groups that 'know a good thing when they see it,' and that the crusade has been based on greed or the profit motive.",MUTATED,10
