mut_type,word_index_list,mut_sentence,mut_tag,instance_count
Modifier mutation,,"We swiftly ran into the house to quickly get Mame, but the next sudden tremor threw me high into the air and harshly bounced me as I desperately tried to get to my feet.",MUTATED,10
Modifier mutation,,"We are all perfectly fine here, although Mame was extremely freaked.",MUTATED,2
Modifier mutation,,The kitchen was completely filled with broken crystal.,MUTATED,2
Modifier mutation,,Books and tapes are scattered all over my room.,MUTATED,3
Modifier mutation,,"Not one thing in the house seems to be where it is supposed to be, yet the structure remains fine.",MUTATED,4
Modifier mutation,,"While I was patiently standing on the lawn with Mame, waiting for another tremor, I noticed that all the earthworms were gradually emerging from the ground and slithering across the lawn!",MUTATED,9
Modifier mutation,,Exactly at 9:31 a.m.,MUTATED,0
Modifier Mutation,,The impressive GR8FLRED:,MUTATED,0
Modifier mutation,,It's truly amazing how just one second can so utterly change your life.,MUTATED,4
Modifier mutation,,At exactly 9:38 a.m.,MUTATED,0
Modifier mutation,,FIGURE:,MUTATED,0
Modifier mutation,,"I guess we're all living quite tentatively here, eagerly waiting for the expected yet dreaded aftershock.",MUTATED,3
Modifier mutation,,It's truly hard to accept that it's over and it only took a mere 15 seconds.,MUTATED,4
Modifier mutation,,I often wonder when we'll finally be able to relax.,MUTATED,3
Modifier mutation,,At exactly 9:53 a.m.,MUTATED,0
Modifier mutation,,PANDA cautiously approaches the bamboo.,MUTATED,0
Modifier mutation,,Flesh quickly goes to total alert for flight or fight.,MUTATED,4
Modifier mutation,,Nausea seems to be a rather common symptom.,MUTATED,3
Modifier mutation,,Berkeley is unusually quiet right now.,MUTATED,1
Modifier mutation,,I leisurely walked along Shattuck between Delaware and Cedar at a few minutes before eight this morning.,MUTATED,4
,,,DUMP,
Modifier mutation,,I readily agreed.,MUTATED,1
Modifier mutation,,It is truly.,MUTATED,0
Modifier mutation,,Extremely great.,MUTATED,0
Modifier mutation,,"Your Oct. 6 editorial `` The Ill Homeless `` rather insightfully referred to our research, along with that of six colleagues, which was reported in the Sept. 8 issue of the Journal of the American Medical Association.",MUTATED,3
Modifier mutation,,"Your comments subtly implied that we had ultimately discovered that the ""principal cause"" of homelessness is predominantly to be found in the large numbers of mentally ill and substance-abusing individuals within the homeless population.",MUTATED,5
Modifier mutation,,We have categorically made no such statement.,MUTATED,2
Modifier mutation,,It is clear that most mentally ill people and most alcoholics typically do not become homeless.,MUTATED,1
Modifier mutation,,The causes of homelessness are not only poorly understood but also complex in any individual case.,MUTATED,0
Modifier mutation,,"In quoting from our research, you repeatedly emphasized the high prevalance of mental illness and alcoholism.",MUTATED,2
Modifier mutation,,You did not carefully note that the homeless people we thoroughly examined had a multitude of physical disorders in addition to their psychiatric problems and substance abuse.,MUTATED,5
Modifier mutation,,"They severely suffered from malnutrition, chest diseases, cardiovascular disorders, skin problems, infectious diseases, and the aftereffects of assaults and rape.",MUTATED,1
Modifier mutation,,"Homeless people severely not only lack safety, privacy, and shelter, but they also lack the most basic necessities of nutrition, cleanliness, and fundamental health care.",MUTATED,3
Modifier mutation,,"In a recent report, the Institute of Medicine pointed out that certain significant health problems may predispose a person to homelessness, others may be a direct consequence of it, and a third category comprises disorders that are notoriously difficult or impossible to treat if a person lacks sufficient shelter.",MUTATED,6
Modifier mutation,,"The interactions between health and homelessness are inherently complex, defying any sweeping generalizations about 'cause' or 'effect'.",MUTATED,3
Modifier mutation,,"If we look to the future, effectively preventing homelessness remains a crucial objective.",MUTATED,1
Modifier mutation,,"This will demand that we further develop a much more sophisticated understanding of the dynamics of homelessness than we currently possess, an understanding that can only be fostered through careful study and research.",MUTATED,3
Modifier mutation,,"The Department of Psychiatry, led by William R. Breakey M.D. and Pamela J. Fischer M.D., is part of the Johns Hopkins University School of Medicine in Baltimore.",MUTATED,0
Modifier mutation,,"A comprehensive study by Tulane Prof. James Wright asserts that homelessness stems from a complex array of problems, uniformly tied to the thread of poverty.",MUTATED,1
Modifier mutation,,"The study strikingly shows that nearly 40 % of the homeless population is predominantly made up of women and children and that only 25 % of the homeless occasionally exhibits some combination of drug, alcohol, and mental problems.",MUTATED,4
Modifier mutation,,"According to Dr. Wright, homelessness is concurrently a critical housing issue, a substantial employment challenge, a significant demographic concern, a pressing problem of social disengagement, a major mental health challenge, a prevalent family violence issue, a problem stemming from cutbacks in social welfare, a problem arising from the erosion of the traditional nuclear family, and a problem closely tied to the recent surge in the number of individuals living beneath the poverty line.",MUTATED,2
Modifier mutation,,"Leighton E. Cluff, M.D., is the President of the Robert Wood Johnson Foundation in Princeton, N.J.",MUTATED,0
Modifier mutation,,"To quote the highly regarded director of a privately funded drop-in center for the homeless in New York: ""If you're homeless, you constantly fear sleeping for the possibility of being robbed or murdered.",MUTATED,5
Modifier mutation,,"After your first three weeks of severe sleep deprivation, you're barely in touch with reality any more; without proper psychiatric treatment, you may well be permanently unable to fend for yourself.",MUTATED,1
Modifier mutation,,"Some of the homeless, quite obviously, had pre-existing mental illness or serious addiction.",MUTATED,2
Modifier mutation,,"But many others have similarly fallen through cracks in the economy into the grim, brutal world of our city streets.",MUTATED,1
Modifier mutation,,"Once there, what possible ways of escape, other than drink, drugs, or insanity, are open to them?",MUTATED,0
Modifier mutation,,"Maxwell R.D. Vos resides in Brooklyn, N.Y.",MUTATED,0
Modifier mutation,,You summarily dismiss the view that the reduction of federal housing-assistance programs by 77% could have played a significant role in the soaring number of men and women sleeping on our city streets during the Reagan-Bush years.,MUTATED,7
Modifier mutation,,"There is no clear sign that you have bothered to thoroughly consider the inverse of your logic: namely, that mental illness and substance abuse might, to some extent, be consequences rather than causes of homelessness.",MUTATED,2
Modifier mutation,,Your research conveniently stopped when a valid assertion could be made.,MUTATED,4
Modifier mutation,,"Robert S. Jenkins, a resident of Cambridge, Mass.",MUTATED,0
Modifier mutation,,"Of the roughly 200 sponsors of the recent march in Washington advocating for the homeless, you selectively cited prominent groups such as the National Association of Home Builders and the International Union of Bricklayers and Allied Craftsmen, subtly insinuating that the march primarily garnered support from self-interested factions who inherently 'know a good investment when they see it,' suggesting that the crusade was rooted in avarice or profit-driven motives.",MUTATED,7
Modifier mutation,,"But isn't the overriding desire for profit the driving force behind those who eagerly subscribe to, and heavily advertise in, your paper?",MUTATED,2
Modifier mutation,,"Why did n't you specifically mention the YMCA, the YWCA, Catholic Charities USA, or a hundred other nonprofit organizations that actively participated in the march?",MUTATED,3
Modifier mutation,,"As for the preliminary findings on the 203 Baltimore homeless who underwent thorough psychiatric examinations, I strongly suggest you conduct an independent survey.",MUTATED,6
Modifier mutation,,"Choose carefully 203 business executives, including, perhaps, someone from your own staff, and put them out on the streets, to be completely deprived for one month of their homes, families, and income.",MUTATED,4
Modifier mutation,,"I would predict that within a relatively short time, most of them would likely find Thunderbird an adequately satisfactory substitute for Chivas Regal, and that their usual phobias, anxieties, depressions, and substance abuse would increase quite dramatically.",MUTATED,3
